ID,comment
1945,ကျွန်တော် အာသီသ ဖြစ်တိုင်း နားထောင် အခုဆို အကြိမ် ၅၀ ထက်မနည်း
1946,ဆောက်ရမ်းမိုက်တယ်  လေးထုတ်ပါဗျို့
1947,က လား😓မသိလို႕ပါ
1948,မိုက်တယ်
1949,အရမ်းမိုက်တယ်  ဒီသီချင်းလေး အရမ်းကြိုက်နေပြီ 🎧
1950,🥰🔥
1951,အသံသိမ်မကြားရဘူးဂီတာသံနဲ့ငယ်ငယ်လေးထဲကပဲကြားရတယ်
1952,😔
1953,💪
1954,ညမသီချင်းဆိုတာငယ်ငယ်လေးကတည်းကဝါသနာပါတယ်အကိုသီချင်းဘယ်မှာဆိုလဲဘယ်လိုစခဲ့တာလဲ😇😅ဖြေပေးအုံးနော်မာနမကြီးရင်
1955,😍💛💛  💛
1956,💝
1957,အသားနည်းနည်းမဲလာတယ်နော်👀💜
1958,မှာ ဖြစ်ပီးလွမ်းနေရပါတယ်😢
1959,လွမ်းနေတာ  🥺
1960,အရမ်းကြိုက်နေပီ   နဲ့ဆိုပိုမိုက်😁
1961,ဟာကိုဂ်ြန္ပါလား မိုက္တယ္ဗ်ို့
1962,🔥
1963,မျှော်နေတာသီချင်းပြန်ဆိုတာကို
1964,💚💛
1965,💖
1966,နင်တော်တော်အဖိုးကြီးဖြစ်သွားပီနော်။ဖာတွေချနေသလား။ရုပ်ကတော်တော်ဆိုးနေတယ်
1967,ဘဲႀကီးေပ်ာက္ေနတာအခုမွပဲေပၚလာေတာ့တယ္
1968,အသက်ကြီးလာပီဖာသယ်မစောက်ပတ်ကိုမက်နေရင်နင့်ဘဝကသွားပီမှတ်တော့။။
1969,စောက်ကျင့်ကိုကောင်းအောင်နေပါ။ဖာကောင်းစောက်ကျင့်ဆိုရင်တော့နင့်ဘဝကခွေးဖြစ်ပီဘဲ။။
1970,နင်ဘယ်ကဖာသယ်မနဲ့ရနေပီလဲ။။
1971,နင်ငယ်ငယ်ကဖာကောင်းဖြစ်ခဲ့တာပြောပါအုံး။။
1972,ေလးေတြတင္ေပးပါအုန္းကို
1973,စာမပြန်ဘူးနော်
1974,မိုက်တယ်ဗျာ အသစ်တွေကိုလဲစောင့်နေပါတယ်ကို
1975,အရမ်းမိုက်တယ်
1976,🔥
1977,🤗
1978,👍
1979,က  နဲ့ပိုလိုက်တယ် ပဲဆိုပါ
1980,💦🤤
1981,🥲
1982,🤍
1983,👏
1984,မိုက်တယ်ဗျာ အားပေးနေပါတယ်💙
1985,🍩🍩
1986,💯         😁
1987,💥
1988,အရမ်းမိုက်တယ်
1989,အမိုက်ဆုံးပုံစံနဲ့ပြန်လာပီ
1990,💫🔥
1991,💜🔥
1992,မိနစ္
1993,အသစ်သစ်တွေ စောင့်နေတာ  လေးရေ🥰🥰🥰
1994,🚬
1995,သီချင်းတွေစောင့်နေတယ်ဖရန့်
1996,အသံလေးက တကယ်ကို အကြည်ဓာတ်လေး
1997,🎉🎉🎉
1998,ထိတယ်
1999,ကောင်းတယ်
2000,မိုက်
2001,ကျွန်တော့ကိုကျွန်ကောင်မလေးနောက်ဘဲတစ်ယောက်ရသွားကတည်းကဒီသီချင်းနားထောင်နေတာကြာပီ😢😢😢😢
2002,ဆရာကြီး အလွတ်ဆိုတော့ ချီးထွက်နေပါရောလား
2003,ဒီလိုဆိုက့်နဲ ဆိုတာ အကြိုက်ဆုံးပဲ ဒီသီချင်းလေး အကြိုက်ဆုံးပဲ အားပေးနေပါတယ် ဒီထက်ကောင်းတဲအများရီးထွက်နိုင်ပါစေ
2004,😍😘
2005,💘💘💘
2006,တီးတဲ့ကြိုးနံပါတ်လေးတွေပြောပြပါလား
2007,ရရင်ကောင်းမယ်
2008,🎉
2009,ငါတော့  ကိုချစ်တာဘဲသိတယ်
2010,အရမ်းကြိုက်
2011,အိမ် ြပန် ချိမ် ကပ်ကွပ်လေ ပေပါလာ ဗျား🥺
2012,😳
2013,💗
2014,မျော်နေတယ် အိမ်ပြန်ချိန်🎼🖤
2015,🤎
2016,🥺🤎
2017,အ သံ ေလး အ ရမ္း ႀကိဳက္ တယ္
2018,ႀကိဳက္တယ္
2019,🖤
2020,ကျွန်တော်နဲ့ယူလိုက်ပါလား သီချင်းတေကြိုက်လို့ သေတော့မယ်😂😂😂
2021,😭
2022,🥵
2023,ကြွေပြီလို့
2024,နင်သဘာဝအကြောင်းမဆိုတတ်ဘူးလား
2025,နင်မိန်းမအကြောင်းမပါရင်သီချင်းမဆိုတတ်ဘူးလား
2026,စောက်ရူးထမနေနဲ့ကြီးနေပီ
2027,သူငယ်ချင်းတွေနဲ့တီးချင်လို့နဲ့လက်ခတ်လေးသီးသန့်တင်ပေးပါလားဗျာ
2028,🔥🔥
2029,😆😆😆😆😆😆😆😆😆😆
2030,ငါလိုးမ မိုးထက်
2031,😁
2032,ကြိုက်တယ်။
2033,လဲ ဆိုပေးပါ🥺🥺
2034,🔥
2035,အကိုတို့သီချင်းစပေါက်ထဲကသီချင်းတွေကရိုးသွားတယ်မရှိဘူး အရမ်းကောင်းတယ် ဒီတစ်ပုဒ်လည်းမျှော်နေမယ်အကို
2036,🙏
2037,လာပါတော့ဗျာ ကြိုက်လို့
2038,အိမ်ထောင်ကြလို့ကလေးတွေရရောမယ်။အဆင်ပြေပါစေ။မိန်းမကိုမနိမ့်စက်နဲ့သိလား။နောက်တခါကွဲရင်မကောင်းဘူး။။ချစ်မမ
2039,ချစ်သူနဲ့ပြတ်သွားလား
2040,🎶
2041,ေႂကြဆင္း
2042,💕😍
2043,😍😍😍
2044,အရမ်းမိုက်နေကော👍
2045,🌻🍩🤟🏻
2046,အကို့ပရိတ္သတ္ပါဘ်အကို ့သီခ်င္းေတြအကုန္နားေထာင္ဖူးပါတယ္က်ြန္ေတာ္လည္းသီခ်င္းဆိုတာဝါသနာပါလို့ပါဘ်အသံသြင္းရင္အကို့အကူအညီေလးလိုခ်င္လိုဖုန္းနံပါတ္ေလးေပးပါလားဘ်
2047,မိုက်တယ်
2048,မိုက်တယ်ဗျာ ဘယ်တော့ထွက်မလဲ🤗
2049,ကိစ္စအဆင်ပြေသွားပီလားသားကြီး။  တွေလဲရိုက်ပါဦး 🔥
2050,မိုက်တယ်ဗျာ စော်မရှိတဲ့ကျနော်တောင်ကြိုက်တယ် ကိုရေ😪
2051,အပြင်ရောက်နေတဲ့ ကျနော့်အတွက်ကွက်တိပဲ
2052,🔥🔥🔥🔥
2053,နင့်သီချင်းတွေနားထောင်မိလို့သတိရပါတယ်။။ချစ်မမ
2054,နင့်ကလေးရရင်မျိုးစေ့ကောင်းအောင်ပြုပြင်ပေးပါ။။သီချင်းတွေသင်ထားနော်။။ချစ်မမ
2055,သူများတွေလိုမညာဘူးအမှန်အတိုင်းပြောရင်သီချင်းစာသားတွေမကောင်းလို့ပြန်ပြင်ဆိုပါနော်။။ချစ်မမ
2056,အိမ်ပြန်ချိန်သီချင်းကသိတ်မကောင်းသေးဘူးဒါထက်ကောင်းတဲ့စာသားတွေထည့်ပါလားရိုးနေသေးတယ်ကြိုးစားပါ။။ချစ်မမ
2057,ညစထွက်ကတည်းကနားထောင်နေတာ
2058,👍👏အားပေးနေပါတယ်
2059,🥺🐼
2060,ျမန္ျမန္ထြက္ပါေတာ့😱😱
2061,အရမ်းမိုက်တယ် ရှယ်ကြိုက်
2062,မထွက်ခင်တဲကကြိုက်ရတဲ့သီချင်းလေးနားထဲအမြဲစွဲနေ🥰
2063,😞
2064,ကြိုက်တယ် ချစ်တုံး
2065,လေးလည်း စောင့်နေမယ်  အားတင်းထားပါ အခုအခြေအနေတွေနဲ့အဆင်မပြေမှန်းလည်း သိတယ် နားလည်ပါတယ်
2066,အိမ်ပြန်ချိန်သီချင်းလေး နားထောင်ချင်နေတာကြာပြီကိုကြီးရေ💛အရမ်းကြိုက်တယ် 🍩
2067,အိမ်ပြန်ချိန်က  ထွက်ပြီလားဗျ။
2068,🖤
2069,😍😍😍😍😍
2070,🤭😍😍😍😍
2071,စထွက်ကတည်းကကြိုက်တာ ခုထိ
2072,🖤🖤🖤🖤
2073,😢
2074,လေးလိုချင်လိုက်တာဗျား
2075,အရမ်းချစ်ဖို့ကောင်းတယ်😘😘
2076,🤏🏻
2077,😍😍😍
2078,သေတော့မာခများကြောင့်
2079,သီချင်းတွေတိုင်အကုန်ကြိုက်တယ်🎼🖤🤟
2080,💖💖
2081,မိုက္တယ္👏👏
2082,မေတြ့ရတာျကာျပီ
2083,🔥
2084,ကို  နဲ့ဆိုပြပါလား
2085,💕
2086,လိုမျိုး သဘောတရားသီချင်းလေးတေ ဆက်ရေးပါဦး
2087,စောက်ရူးဘာတွေကြောင်နေလဲ
2088,ချောလိုက်တာ
2089,လေးသိချင်မိတယ်🙁
2090,🔥🔥🔥
2091,နင်ရူးနေပီလားကလားကြီးတဖြေးဖြေးနင်အရုပ်ဆိုးလာတယ်ဘာစားမိလို့လဲ။။မမ
2092,သိချင်တယ်ဗျာ
2093,စထွက်ကတည်းကခုထိကြ်ုက်တယ်
2094,👏
2095,အရမ်းကောင်းပါတယ်
2096,🔥
2097,😍😍
2098,ကို ဒီသီချင်းနဲ့ စသိ့ခဲ့တာ အရမ်းကြိုက် 😍
2099,🔥
2100,ေကာင္းတယ္
2101,ပေါတောလေးနဲ့ ချစ်စရာလေးးး😭🎀
2102,😊
2103,ခွေးကသီချင်းနယးထောင်😂
2104,ချစ်စရာလေးဟယ်😍😍
2105,နေရာတကာ အားပေးတာနော် ကျမက😁🥰🥰
2106,ဘဲကြီးကွာ ယောက်ကျားအချင်းချင်းတောင်ကြွေတယ်
2107,လူစင်စစ်ကနေခွေးဖြစ်ချင်နေပြီ😍😍😍😍😍😍
2108,အဲ့ခွေးလေးပဲဖြစ်ချင်လိုက်တော့တယ်😢💖
2109,သီချင်း လုပ်ပါအုန်း
2110,🥰
2111,ချစ်နေပီ 😁
2112,ခွေးမလေးဖြစ်ချင်သွားပီ 🤧🤧🤣🤣🤣🤣😂😂😂😂
2113,ချစ်စရာလေး
2114,😂🤣🤣🤣
2115,😁
2116,ဒီဇင္ဘာမရယ္ ေနရာခ်င္းသာလဲခ်င္တယ္😿😾
2117,အားပေးနေတယ်
2118,😭
2119,🥹🖤
2120,🐶
2121,အခုလိုပူနေတဲ့အချိန်မှာ  ကိုဖက်တော့ နည်းနည်းအေးသွားလားလို့ 😏😏
2122,ပထမဆုံးနဲ့ ဒုတိယ👉👈🥺
2123,🤣ချစ်စရာ
2124,ဟော
2125,ကျွန်နားထောင်းတယ်
2126,ငါ
2127,ဘယ်သူနားထောင်သေးလဲ😊
2128,🎉
2129,အရင်ကအချိန်ကိုပြန်သတိရတယ်😭
2130,အိမ်ပြန်ရင်တူတူပြန်ရင်နားထောင်ချင်တယ်မောင်နဲ့
2131,ဒီသီချင်းကြားတာကိုယ့်ချစ်သူကိုအရမ်းသတိရတယ်ညီမလေးကိုစိတ်နာနေမုာဘဲကိုယ့်ကောင်လေးနေပူထဲမုာလုပ်ရတယ်ဆိုတော့မကြည့်ရဲ့ဘူးအသည်းထဲမုာနုစ်နေအောင်ချစ်လို့😢😢😢ကိုသိန်းတန်အရမ်းချစ်
2132,မမဝိုင်ကိုတော်တော်ချစ်မိန်းကလေးပါအသက်ကခွဲပီး ရှင့် ချစ်တယ်မမဝိုင်အကောင့်မဖွင်းထားပါချစ်တယ်ချစ်တယ်
2133,😊
2134,နှင်းဆီကဗျာဆိုပြ
2135,အလုပ်ပြန်လိုသတိရတိုင်းဒီသီချင်းလေးအမြဲနားထောင်ရင်းမျက်ရည်ကျရတယ်ဗျာ😢😢😢
2136,၄ ခါလောက် အိမ်ပြန်လိုက်ပို့ခဲ့ပြီး မိဘတွေသိသွားလို့ ဝေးကွာခဲ့ရတဲ့ ကောင်မလေးကို သတိရတယ်ဗျာ တစ်သက်တာ အမှတ်တရပါပဲ😔
2137,အရင်ချိန်လေး ပြန်လွမ်းမဲ့ အစား ရှိတယ် နော်ဘရားသားတို့
2138,လျှောက်လည်ပြီးညေနအိမ်ပြန်မခွဲချင်လို့ သူ့အိမ်နဲ့ကိုယ့်အိမ်လမ်းတစ်လျှောက် ဆိုင်ကယ်ခနခနပတ်မောင်းခဲ့တာလေးသတိရ😊
2139,😊😊😊😊
2140,စစ်ပွဲမှာအင်အားကြီးရင်နိုင်ပင်မဲ့အချစ်ပွဲမှာအင်အားကြီးရင်ရှုံးပါတယ်
2141,ကျွန်တော့်ရဲ့ကျောင်းသူလေးကိုလွမ်းမိသွားပြီ
2142,လွမ်းလိုက်တာ😢
2143,😢😢😢😢😢😢😢💔💔💔💔💔
2144,ဒီသီချင်းကိုကလေးလေးပြလို့နားထောင်ခဲ့တယ်အဲ့ကတည်းကသူနဲ့အိမ်ပြန်ချိန်တိုင်းဒိသီချင်းလေးနားထောင်ပြီးအိမ်ပြန်ခဲ့ကြတယ်အဲ့ကတည်းကအရမ်းကြိုက်ခဲ့တယ်ဒီသီချင်းနားထောင်တိုင်းသူ့မျက်နှာကိုပဲပြေးမြင်မိတယ်
2145,တချိန်ကတယောက်သောသူပိုဖူးတယ် သတိရတယ်ထက်ကျော်လင်းရယ်အရင်လိုပြန်ချစ်လာရင်ကောင်းမှာဘဲ
2146,အရင်လိုကျူရှင်လာကြိုပေးပါလားအကိုရယ်😭💔
2147,သိပ်ချစ်ပါတယ်ပြောခဲ့တဲ့မကိုသိပ့်လွမ်းနေတာကိုသိစေချငိသေးတယ်
2148,ဟူး
2149,သူနဲ့လျှောက်လည်ပြီးပြန်လာရင်ဒီသီချင်းလေးဆိုပြီးအတူတူပြန်ကြတာအခုကတော့သူ့ကောင်မလေးနဲ့ပျော်နေရောပေါ့
2150,အိမ်ပြန်ချိန်တွေမှာ အတူရှိခွင့်မရတော့ပါဘူး ဒါပေမဲ့ လမ်းခရီးတလျောက်တော့ အန္တရာယ်ကင်းပါစေ ။
2151,ုညဘညလဘညညဘညတနေါတေတတတနအမျေမိ်ေျေိျ်ျမမိိျ
2152,နမနအမနအတမန
2153,မွေးနေ့မှာသူဖွင့်ပြခဲ့တဲ့သီချင်းလေး ခုတော့ဝေးခဲ့ရပီ  💔 လွမ်းတယ်
2154,ြပန်သတိရမိတယ်😢😢😢
2155,အရင်ချိန်တွေသတိရမိတယ်😔
2156,ကြိုက်တယ်ဗျာ သူများသီချင်းယူပြီးဆိူတဲ့ခေတ်မှာ ကိုယ်နဲ့ကိုယ်ကြိုးစားတဲ့သီချင်းမို့ အားပေးပါတယ်😊👏
2157,တောင်ဖြစ်သွားတယ်  ရယ် နားထောင်ရင်းငိုချင်သလို တစ်စုံတစ်ယောက်ကိုသတိရသလို အရင်ချိန်ပြန်ရောက်သွားသလို တစ်စုံတစ်ယောက်ကိုအရမ်းမုန်းသလို ကြီး အပြည့့်ရတယ်
2158,မိုက်တယ်
2159,😢😢
2160,ပြန်လိုချင်တယ်🥺
2161,မောင့်ကိုလွမ်းတယ်😢😢
2162,အရမ္းႀကိဳက္တယ္😊
2163,😔
2164,အမှက်တရတွေများစွာနဲ့😢
2165,အရမ်းကောင်းတယ်
2166,အရင်လိုလေးလဲပြန်ဖြစ်ချင်တယ်😢
2167,ဒီသီချင်းခေးကတကယ်ကောင်းတယ်
2168,အကြိုက်ဆုံးကို ဖော်ပြပ့ဆို အိမ်ပြန်ချိန်နဲ့ ချစ်လူမိုက်🎉
2169,😢😢😢😢😢
2170,ကြိုက်သယ်
2171,ကောင်းပါတယ်
2172,တစ်လတစ်ခါပဲတွေ့ရတဲ့ သူမျက်နှာလေးကို သွားတွေ့ပြိး အိမ်ပြန်ချိန်တိုင်း ရင်ဘတ်ထဲစို့နင့်နေအောင် မျက်ရည်ဝဲရတယ်မလွမ်းရဲပါဘူးအနားမှာပဲရှိစေချင်တာ
2173,တစ်ချိန်ကသူဆိုပြခဲ့ဘူတယ်😢😢
2174,ငယ် အခုတော့ မဆုံနိုင်တော့ပါဘူး
2175,နဲ့တွေ့ရတဲ့ညနေလေးများမှာ အိမ်ပြန်ချိန်တိုင်းဆိုငိုချင်😢 ဘယ်တော့မှ ခွဲချင်ဘူး
2176,ငါနဲ့မဆိုင်တော့ဘူးလေ😢😢😢😢😢😢😢😢😢😢မ💔💔💔💖💖
2177,အာသီခ်င္းျကာလိုက္ေတာ့ဘာျဖစ္သြားလဲမသိဘူး🎉😢
2178,သိပ်ချစ်ရတဲ့ရည်းစားဟောင်းနဲ့မပြတ်ခင်တူန်းက အတူတူအိမ်ပြန်တိုင်းနားထောင်းဖြစ်ခဲ့တယ်အခုတော့ငါနဲ့မဆိုင်တော့ဘူး😊
2179,အိမ်ပြန်ချိန်ဆို သူ့မှာစိတ်မချလို့အိမ်နားထိလိုက်ပို့ရှာတာ အိမ်ကအဖေကိုလဲကြောက်တော့ ပို့ပြီးတာနဲ့စက်ဘီးနှင်းပြေးတာ
2180,မင်း မေ စပ သူမကိုတောင်လွမ်း တယ် အရင် ကဆို သူ အိမ် ပြန် ရင် ပြန် ပို့ပေပြီး လမ်း ထဲ မာ နို့ နိုက်ဒါ 🤩
2181,မှိုင်း💔
2182,သတိယတာပေါ့ဗျာ😢😢😢
2183,😢
2184,အရမ်းကြိုက်
2185,😢😢😢😢😢
2186,😢😢😢😢😢
2187,😢😢😢😢😢
2188,ဟာဗျာ ပုံကြီးချဲ့တက်တယ်🥺🙉
2189,😊
2190,အတူရှိချင်သောအိမ်ပြန်ချိန်များ
2191,👇🤟😆
2192,တစ်နေ့ကထိအိမ်ပြန်လိုက်ပို့ခဲ့တဲ့အကိုကြီးက မနေ့ကပဲစိမ်းသွားတယ်တဲ့😅
2193,စံပယ်ပင်လေးတွေကိုရေလောင်းေနတဲ့ညမကိုခိုးကြည့်ခဲ့တယ်လေအကိုရယ်😢
2194,😢😢😢😢😢😢
2195,အတိတ်ကနေ့ရက်တွေသာ လှပခဲ့ရင် ကိုယ်တို့နှစ်ယောက် အတူရှိနေနိုင်ဦးမှာပါ😢 ကိုအပေါ်နာလည်းနာနိုင်လာခဲ့ရင် ဒါမှမဟုတ် ကိုဘယ်လောက် ချစ်မှန်း မင်းသိရင် သေချာပေါက်ဝမ်းနည်းမှာပါ😢
2196,အခုတော့အတူမရှိနိုင်တော့ဘူး
2197,ထွက်ကတည်းက ကြိုက်လွန်းလို့ ခဏခဏနားထောင်မိတယ် အကြိမ်ပေါင်းရာချီပါပြီ
2198,ပြန်နားထောင်လိုက်တိုင်းမှာ မေ့ပြီထင်တဲ့သူမနဲ့အမှတ်တရတွေက အေတွးထဲးမှာအစဆုံးပြန်ပေါ်လာတယ်
2199,ကျွန်မနဲ့ကျွန်မကိုကိုလဲ အခုဒီသီချင်းလေးလိုဘဲချစ်ကြတာ အိမ်ပြန်တွေဆိုမခွဲချင်ဘူး
2200,သီချင်းတွေနားထောင်ရင် ပြန်မလာတော့တဲ့ တစ်စုံတစ်ယောက်ကို သတိရတယ်😌
2201,နားထောင်တိုင်းကျောင်းသားဘဝနဲ့ အတူအော်ဆိုခဲ့တဲ့ သူငယ်ချင်းတွေကိုလွမ်းတယ် 😢
2202,ကောင်းတယ်
2203,အက်စ်တာမိုးကိုအရမ်းချစ်ခဲ့တာ
2204,ဒါေလးနားေထာင္ျဖစ္တိုင္းလြမ္းမိတယ္ ဒါမဲ့ေဝးသြားတာကလဲပိုေကာင္းပါတယ္အသဲရယ္😉
2205,မှတ်မိပါသေးတယ် ဆရာသီချင်းအမည်ပေးခဲ့လို့နားထောင်ဖြစ်တဲ့သီချင်းလေး😊
2206,ကောင်မလေးကိုလွမ်းတယ်ဗျာ ကရင်မလေးရေ
2207,အတိတ်ကိုပြန်သွားလို့သာ ရခဲ့ရင် အကိုအိမ်ပြန်ချိန်မှာ ဒီသီချင်းလေးဆိုပြခဲ့တဲ့အချိန်ကို ပြန်သွားချင်မိတယ် အကိုသာမြင်ခဲ့မယ်ဆိုအကို့ကလေးမအခုထိမရင့်ကျက်သေးပါလားဆိုပြီး တွေးနေအုန်းမယ်ထင်ပါရဲ့
2208,သူမ ကိုလွမ်တယ်
2209,ဒီ   တောင်ရှိပြီပဲ
2210,လွမ်းနေတုန်း😢
2211,ပြိုင်မျဉ်းနှစ်ကြောင်းလိုဖစ်နေပါပီ😊
2212,🤡
2213,တခြားသူလက်မှာပျော်နေတဲ့ မောင့်ရဲ့ မကို မြင်ရတာ ရင်တေလဲနင့်နေပါပြီ
2214,😢😢😢
2215,ေကာင္းတယ္
2216,🤠
2217,အမေအိမ်လေးလွမ်းလိုက်တာ ဟ
2218,အမေကိုလွမ်းလိုက်တာ ဟ
2219,သူဆိုနေပြနေကျ သီချင်းလေး ခုထိဆိုပြနေတုန်းပဲ😚
2220,အိမ်ပြန်ချိန်သီချင်းကြားရင်အရမ်းလွမ်းတယ်
2221,အတူတူပါပဲဗျ
2222,အကို တပေကျယ်ရဲ့သီချင်းတေကိုလိုက်တယ်ဗျာ
2223,သူ့ကိုလွမ်းတယ်ဒီသီချင်းကသူအကြိုက်ဆုံးတဲ့ဗျာခုတော့ကျွန်တော်ကျန်ခဲ့ရပြီပေါ့
2224,အရင်ကဆိုတစ်မြို့ထဲမို့တစ်နေ့တစ်ခါပဲတွေ့ရရင်တောင်လွမ်းလို့ဆိုဂျီကျဖူးတယ် အခုကျ😅
2225,သူက လွန်ခဲ့တဲ့၁လက ပြောခဲ့တယ် ဒါလေးဖွင့်ပြီး အိမ်လိုက်ပို့ခဲ့ရမှာတဲ့။ ဘာသဘောလဲသူရေ
2226,အရင်ချိန်တွေ တို့၂ယောက်လုံးပြန်မရနိုင်တော့ဘူးဟာ 😢
2227,🥺 😢
2228,ကျွန်တော်အရမ်းကြိုက်တယ်
2229,သူမနဲ့သူငယ်ချင်းအဖစ်ကေနလက်ထက်ခဲ့တယ် ဘားမှမဆိုင်ဘဲ သူမက ကို့ရင်ခွင်ထဲေရာက်လာခဲ့တယ်  မှာတင်ဖို့ သူမနဲ့အတူတူ သီချင်းလေးတွေဆို သူမကဗခုံးမှာလာပီးအိပ့်နေ ကိုကဆိုပြလေးတင် အခုတော့လက်ထက်ပီး ကွဲသွားကြပါပီ ပျော်ရွှင်ပါတယ် ပေးဆပ်ခဲ့တာကိုပေါ့ သူမကနောက်တစ်ယောက်နဲ့သာယာနေတယ်တဲ့ ပျော်ပါတယ်ဗျာ ဒီလိုကြားရတော့😔💔
2230,😢😢
2231,ချစ်ရသူကိုချစ်တယ်လို့ပြောမယ်စဥ်းစားရင်ကိုယ်ရဲ့ရုပ်ရေ ကိုယ့်ရဲ့အတိုင်းဝိုင်းကို့ရဲ့အနာဂတ်တေကိုကြည့်ရြသေးတယ်😞😞😞😐
2232,အကိုသီချင်းေဘးအိမ်က  နဲကြည့်ရတာ😢
2233,နားေထာင်ေနတာကြာပြီ
2234,😢
2235,အိမ်ပြန်ချိန်တိုင် မျှော်နေတတ်တဲ့ သူမကိုအရန်လွမ်တယ် ဗျာ😌
2236,အရင်လိုအချိန်က ဒီသီချင်းလေးနဲ့လိုက်ဖက်တယ်😢အခုတော့😣😞
2237,သူနဲ့အတူတူ ပတ်သွားဖြစ်ခဲ့ရင် အိမ်ပြန်ခါနီးတိုင်း ဒီသီချင်းလေးနားထောင်မယ်
2238,အဲ့လို့လေးနေချင်လိုက်တာ😢
2239,အိမ်ပြန်ချိန်တွေဆိုရင် အကို့ရဲ့နောက်ကျောလေးကိုကြည့်ပြီး ညီမမှာ မျက်ရည်ေတွနဲ့ အကိုကတော့ ဘယ်သိပါ့မလဲ
2240,🎉
2241,မဆုံတော့မယ့်အိမ်ပြန်ချိန်တွေကို ရွေးချယ်မိနေမိပြီ  ရေ😔
2242,အခုတောင်သူ့ကိုလွမ်းလာပြီ😔😔
2243,နားထောင်တိုင်းအရင်ကဆိုပြဖူးတဲ့ကောင်လေးကိုသတိရသွားတယ်💔
2244,ဒီသီချင်းကြားတိုင်းသူေကျာင်းလိုက်ပို႔တဲ့အချိန်ေတွကိုသိပ်လွမ်းမိတယ် ကိုရယ် နစ်ကိုေစာင့်ေနေပးပါ😭😊🥀
2245,အိမ်ပြန်ရောက်ရင်ဆူခံရမှာဆိုးလို့စိတ်ပူပေးတဲ့လူကိုမြင်ယောင်မိတယ်
2246,ရွှေပြည်သာမှာနေတဲ့ဉာဏ်လင်းထက်ကိုလွမ်းတယ်😔😭
2247,ဒီသီချင်းလေကြားတိုင်းကိုကို့ကိုလွမ်းတယ😔
2248,😢😢😢😢
2249,သူကပြောဖူးတယ်ဒီသီချင်းထဲကတချို့စာလုံးတေကမောင်တို့နှစ်ယောက်အဖြစ်နဲ့တူတယ်တဲ့
2250,🥰
2251,🥇
2252,💔🌷
2253,သူမကိုလွမ်းတယ်    😢😢
2254,အတူတူနားထောင်ခ့ဲတဲ့သီခိင်းလေး😢
2255,😂
2256,😢
2257,အကို  အမြဲအားပေးနေပါတယ်
2258,ကိုကိုနဲ့နာေးထာင်ဖြစ်ထပ်တူငျသီချင်း😊
2259,ကောင်လေးကိုသတိရမိတယ်
2260,မင်းရဲ့ပုံစံလေးကကမ္ဘာပေါ်မှာချစ်စရာအကောင်းဆုံဖြစ်မယ်ထင်တယ်ချစ်စရာတော့ကောင်းသား
2261,😭😭😭😭😭😭😭
2262,🎉🎉
2263,ခနလေးတွေ့ရတဲ့အတွင်းကို အမှတ်တရဖစ်သွားတယ် ဒီသီချင်း အရမ်းမုန်းခဲ့တာ အခုတော့ တိုက်ဆိုင်သွားတော့ ကြိုက်နေပီ😢😢
2264,😊😊😊😊
2265,အဆောင်တုန်ကဘဝကိုပဲ့သတိရတယ်ဒီသီချင်းနားထောင်ရင်😢
2266,ဒီသီချင်းလေးကြားပြီးသူ့ကိုတောင်သတိရမိတယ်
2267,အမှတ်တမဲ့လေးတွေကအမှတ်တရဖြစ်ရတယ်ပြီးတော့နာကျင်ရတယ်
2268,🎉
2269,မေမြို့အပြန်လေးလွမ်းလိုက်တာကွာ💔
2270,😍
2271,🎉🎉
2272,သူဆိုပြခဲ့သီချင်းလေးပေါ့ အခုတော့ဝေးသွားရပါပြီ
2273,ကိုယ်အကြိုက်လေ့😭
2274,🤍
2275,ဒီလိုသီချင်းမျိုးဆို   တော်ပါတယ် နားထောင်ရင်း ကောင်းမလေးလိုချင်ပီး ဂရုစိုက်ပေးချင်လာသလို တော်သဘောကျတယ်
2276,အော်ဆယ်ကျော်သက်တေအတွက်အကောင်းဆုံးသီချင်းလေးပါ😢😊
2277,အိမ်ပြန်ရောက်ရင် အရမ်းလွမ်းလာတာတော့အမှန်ဘဲ
2278,အိုသဘောကျလိုက်တာရှင်🧸🤍
2279,ကေင်မလေးကထားခဲ့လို့နားထောင်တား
2280,💕
2281,ဂျပန်သွားမ့ဲ ကိုရီးတဲ့လားကွာ😕
2282,ကိ
2283,လွမ်းလိုက်တာ ခင် ရယ် အိမ်ပြန်ချိန် ကိုခါးကို ဖက်ထားပြီး ကို ဒီသီချင်းဆိုပြခဲ့တာ မှတ်မိသေးရဲ့လား
2284,အရင်တုန်းက ကိုကိုနဲ့အိမ်ပြန်ချိန်လေး ခုတော့😞
2285,ညဘက်သူ့ကိုသွားကြိုပြီး သူ့အိမ်ကိုလမ်းလျှောက်ပြန်တဲ့အချိန်တိုင်းဒီသီချင်းနဲ့မိန်းကလေးတစ်ယောက်ကိုချစ်မိရင်ဆိုတဲ့သီချင်းကိုတူတူဆိုခဲ့ကြဖူးတယ် ဖြစ်နိုင်ရင်ပြန်လိုချင်တယ်  ရယ်
